time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-02-23T07:12:18.230Z,25.955,-110.522,10,5.2,mwc,110,81.6,,1.09,us,usp000f5ew,2016-11-09T06:41:58.418Z,"83 km E of Loreto, Mexico",earthquake,,,,,reviewed,us,gcmt
2007-02-23T04:16:15.220Z,25.974,-110.352,10,4.9,mwc,49,154.5,,1.2,us,usp000f5ep,2016-11-10T01:36:00.108Z,"99 km E of Loreto, Mexico",earthquake,,,,,reviewed,us,gcmt
2007-02-21T09:01:56.140Z,25.428,-109.684,10,4.4,mb,24,145.5,,0.72,us,usp000f5ab,2014-11-07T01:31:40.576Z,"52 km SW of Campo Pesquero el Colorado, Mexico",earthquake,,,,5,reviewed,us,us
2007-02-09T03:33:44.070Z,33.2113333,-116.148,11.881,4.29,ml,73,22,0.1522,0.23,ci,ci10230869,2020-06-27T06:12:31.036Z,"8km NNW of Ocotillo Wells, CA",earthquake,0.22,0.77,0.136,393,reviewed,ci,ci
2007-01-29T12:52:02.480Z,26.945,-114.196,10,4,mb,24,202.1,,1.48,us,usp000f3w9,2014-11-07T01:31:28.861Z,"24 km SSE of Bahía Asunción, Mexico",earthquake,,,,3,reviewed,us,us
2007-01-29T12:02:41.850Z,26.821,-114.231,10,4.1,mb,51,204,,1.3,us,usp000f3w6,2014-11-07T01:31:28.848Z,"36 km S of Bahía Asunción, Mexico",earthquake,,,,10,reviewed,us,us
2007-01-24T13:42:52.740Z,40.3115,-124.5853333,19.047,4.4,mw,35,232,0.2216,0.08,nc,nc51178004,2017-03-17T20:31:27.430Z,"40 km SW of Ferndale, California",earthquake,0.87,0.31,,7,reviewed,nc,nc
2007-01-24T11:30:16.099Z,37.4133,-117.0986,6.1,4.1,ml,28,101.11,0.171,0.1541,nn,nn00197036,2018-04-24T16:58:15.887Z,"34 km SSE of Goldfield, Nevada",earthquake,,3.4,,,reviewed,nn,nn
2007-01-18T06:21:06.420Z,30.493,-114.086,10,4.8,mwc,54,149.6,,1.2,us,usp000f2x4,2016-11-10T01:33:52.743Z,"93 km SE of San Felipe, Mexico",earthquake,,,,,reviewed,us,gcmt
2007-01-03T14:34:38.540Z,37.067,-104.895,5,4.4,mwr,34,42.9,,0.93,us,usp000f1mr,2015-03-24T00:48:58.501Z,"8 km SSW of Weston, Colorado",earthquake,,,,,reviewed,us,slm
2006-12-24T03:43:38.860Z,33.7068333,-116.0508333,12.696,4.11,ml,75,33,0.07228,0.26,ci,ci10223765,2020-05-02T01:38:56.951Z,"11km NE of Thermal, CA",earthquake,0.25,0.53,0.085,378,reviewed,ci,ci
2006-12-16T06:14:05.350Z,36.173,-120.2916667,10.21,4.2,mw,79,69,0.08662,0.06,nc,nc51176849,2020-08-15T07:22:22.411Z,"7km ENE of Coalinga, CA",earthquake,0.15,0.31,,2,reviewed,nc,nc
2006-12-11T13:21:08.410Z,31.8205,-116.3543333,5.119,4.07,ml,19,287,0.8634,0.19,ci,ci10222185,2016-03-08T17:07:38.495Z,"23km ENE of Maneadero, B.C., MX",earthquake,1,31.61,0.127,350,reviewed,ci,ci
2006-12-08T22:46:10.000Z,31.7943333,-116.3118333,5.119,4.33,ml,20,279,0.8807,0.38,ci,ci10221893,2016-03-08T18:49:45.781Z,"26km ENE of Maneadero, B.C., MX",earthquake,2.13,31.61,0.157,253,reviewed,ci,ci
2006-12-08T21:36:06.000Z,26.938,-114.435,10,4.1,mb,20,132.1,,1.1,us,usp000ezu3,2014-11-07T01:31:06.291Z,"26 km SSW of Bahía Asunción, Mexico",earthquake,,,,2,reviewed,us,us
2006-12-07T04:44:59.290Z,49.516,-81.537,16,4.2,mblg,80,27.3,,,us,usp000ezq5,2016-05-27T19:21:09.080Z,"65 km E of Kapuskasing, Canada",earthquake,,,,,reviewed,ott,ott
2006-12-06T14:09:58.810Z,27.593,-111.295,10,5,mwc,47,92.6,,0.98,us,usp000eznj,2016-11-10T01:32:12.675Z,"47 km SSW of San Carlos, Mexico",earthquake,,,,,reviewed,us,gcmt
2006-12-01T19:33:08.150Z,26.716,-114.199,10,4.9,mwc,92,128.2,,1.39,us,usp000eza7,2016-11-10T01:32:00.304Z,"48 km SSE of Bahía Asunción, Mexico",earthquake,,,,,reviewed,us,gcmt
2006-11-29T21:10:55.430Z,32.8205,-115.9725,3.621,4.11,ml,80,48,0.06619,0.41,ci,ci14263712,2020-05-02T01:38:12.682Z,"10km NNE of Ocotillo, CA",earthquake,0.5,1.04,0.139,370,reviewed,ci,ci
2006-11-29T16:15:13.480Z,26.786,-114.198,10,4.5,mb,57,128.2,,1.2,us,usp000ez5a,2014-11-07T01:30:59.074Z,"40 km SSE of Bahía Asunción, Mexico",earthquake,,,,18,reviewed,us,us
2006-11-29T14:34:02.630Z,26.728,-114.161,10,5,mwc,87,128.1,,1.5,us,usp000ez53,2016-11-10T01:31:53.695Z,"47 km SSE of Bahía Asunción, Mexico",earthquake,,,,,reviewed,us,gcmt
2006-11-29T07:22:55.110Z,46.482,-81.168,1,4.1,mblg,53,28,,,us,usp000ez4b,2015-03-24T02:26:10.070Z,"5 km NNW of Lively, Canada",earthquake,,,,,reviewed,ott,ott
2006-11-27T07:39:37.680Z,26.733,-114.073,10,4.1,mb,26,133.6,,0.88,us,usp000eyyu,2014-11-07T01:30:57.934Z,"50 km SSE of Bahía Asunción, Mexico",earthquake,,,,6,reviewed,us,us
2006-11-26T23:07:15.300Z,26.664,-114.251,10,4.3,mb,52,131.7,,1.32,us,usp000eyxs,2014-11-07T01:30:57.844Z,"53 km S of Bahía Asunción, Mexico",earthquake,,,,11,reviewed,us,us
2006-11-23T10:42:57.420Z,37.157,-81.975,0,4.3,mb,61,40.7,,,us,usp000eym9,2015-03-24T00:48:38.649Z,"13 km NW of Raven, Virginia",earthquake,,,,15,reviewed,bla,us
2006-11-09T08:38:13.440Z,39.3586667,-123.2823333,4.06,4.1,mw,55,44,0.1541,0.1,nc,nc21547350,2020-05-06T09:14:15.806Z,"8 km SE of Willits, California",earthquake,0.15,0.44,,5,reviewed,nc,nc
2006-11-03T15:56:43.050Z,32.676,-116.0481667,13.436,4.62,ml,48,145,0.04732,0.44,ci,ci10215753,2020-06-27T06:05:57.191Z,"8km SW of Ocotillo, CA",earthquake,0.48,0.64,0.173,378,reviewed,ci,ci
2006-11-02T17:53:02.110Z,37.2,-81.92,1,4.3,mb,61,55.4,,,us,usp000ewg9,2015-03-24T02:19:12.758Z,"13 km NNW of Raven, Virginia",earthquake,,,,15,reviewed,ceri,us
2006-10-20T17:00:08.100Z,38.8666667,-122.7873333,2.546,4.56,mw,69,39,0.04685,0.08,nc,nc21543835,2020-05-06T09:10:38.703Z,"7 km NW of Cobb, California",earthquake,0.13,0.4,,7,reviewed,nc,nc
2006-10-09T20:26:50.860Z,33.261,-116.0678333,8.997,4.01,ml,128,22,0.07128,0.37,ci,ci14255632,2020-06-27T05:59:01.508Z,"11km WSW of Salton City, CA",earthquake,0.29,0.66,0.113,368,reviewed,ci,ci
2006-10-08T02:48:26.650Z,46.8498333,-121.6001667,1.649,4.5,md,96,23,,0.35,uw,uw10701498,2017-07-18T00:25:02.143Z,"27 km NNE of Packwood, Washington",earthquake,0.336,0.63,0.04,18,reviewed,uw,uw
2006-09-14T00:11:06.110Z,32.6951667,-116.0528333,9.92,4.05,ml,69,116,0.05398,0.34,ci,ci10207681,2020-06-27T05:58:03.852Z,"7km SW of Ocotillo, CA",earthquake,0.43,0.8,0.152,355,reviewed,ci,ci
2006-09-10T14:56:08.160Z,26.319,-86.606,14,5.9,mwc,590,46.9,,0.83,us,usp000esv9,2016-11-10T01:28:07.497Z,"Gulf of Mexico",earthquake,,,,,reviewed,us,gcmt
2006-08-07T02:50:56.860Z,27.196,-112.261,10,4.3,mb,30,185,,1.23,us,usp000eqdd,2014-11-07T01:29:55.144Z,"16 km S of Santa Rosalía, Mexico",earthquake,,,,13,reviewed,us,us
2006-08-03T03:08:12.860Z,38.3635,-122.5886667,8.55,4.5,mw,107,28,0.01712,0.14,nc,nc21530368,2020-05-06T09:05:57.951Z,"5 km W of Glen Ellen, California",earthquake,0.14,0.27,,6,reviewed,nc,nc
2006-07-30T01:20:59.250Z,26.864,-111.209,10,5.9,mwb,294,108.1,,1.17,us,usp000epv9,2016-11-10T01:26:21.136Z,"76 km E of Mulegé, Mexico",earthquake,,,,,reviewed,us,us
2006-07-19T11:41:43.460Z,40.2806667,-124.4331667,20.064,5,mw,39,223,0.2081,0.09,nc,nc21527987,2020-05-06T09:05:26.783Z,"35 km SSW of Ferndale, California",earthquake,0.61,0.45,,6,reviewed,nc,nc
2006-07-12T22:20:50.220Z,36.071,-117.9021667,2.981,4.02,ml,48,55,0.06037,0.24,ci,ci14239764,2020-05-02T01:36:46.211Z,"5km NE of Coso Junction, CA",earthquake,0.3,0.68,0.109,370,reviewed,ci,ci
2006-06-30T16:55:01.240Z,42.4298333,-111.5028333,10.07,4.27,ml,15,115,0.3755,0.16,uu,uu50318110,2019-06-28T18:48:18.228Z,"12 km WSW of Georgetown, Idaho",earthquake,0.69,2.44,,16,reviewed,uu,uu
2006-06-30T00:28:06.560Z,33.2406667,-116.036,3.459,4.37,ml,79,27,0.1792,0.3,ci,ci14236768,2020-06-27T05:57:13.201Z,"10km SW of Salton City, CA",earthquake,0.27,1.02,0.119,370,reviewed,ci,ci
2006-06-20T04:16:25.262Z,37.2291,-114.6723,0,4.4,ml,6,292.69,0.822,0.1283,nn,nn00183504,2018-04-24T20:32:45.853Z,"45 km SSW of Caliente, Nevada",earthquake,,0,,,reviewed,nn,nn
2006-06-18T00:05:32.400Z,45.602,-111.902,11.5,4.1,mwr,123,26.6,,,us,usp000eknw,2014-11-07T01:29:23.708Z,"6 km S of Pony, Montana",earthquake,,,,,reviewed,but,slm
2006-06-16T08:46:45.960Z,27.506,-111.597,5,4.4,mb,16,173.2,,1.4,us,usp000ekgt,2014-11-07T01:29:23.045Z,"68 km ENE of Santa Rosalía, Mexico",earthquake,,,,5,reviewed,us,us
2006-06-15T12:24:51.110Z,37.1015,-121.492,2.831,4.3,mw,111,65,0.02432,0.07,nc,nc21522424,2020-05-06T09:00:18.347Z,"10 km E of San Martin, California",earthquake,0.1,0.21,,6,reviewed,nc,nc
2006-06-13T15:30:21.790Z,31.8383333,-116.3625,5.295,4.49,ml,13,291,0.848,0.17,ci,ci14233052,2020-05-02T01:36:04.437Z,"24km NE of Maneadero, B.C., MX",earthquake,0.76,31.61,0.164,357,reviewed,ci,ci
2006-05-28T14:18:02.710Z,26.698,-111.227,10,5.1,mwc,87,159.5,,1.07,us,usp000ej5v,2016-11-10T01:23:02.708Z,"76 km N of Loreto, Mexico",earthquake,,,,,reviewed,us,hrv
2006-05-28T14:02:54.470Z,26.779,-111.089,10,5.2,mwc,42,92.6,,1.27,us,usp000ej5s,2016-11-10T01:23:02.203Z,"88 km NNE of Loreto, Mexico",earthquake,,,,,reviewed,us,hrv
2006-05-28T14:00:57.590Z,26.752,-111.206,10,4.6,mb,92,94.8,,1.03,us,usp000ej5r,2014-11-07T01:29:12.260Z,"78 km ESE of Mulegé, Mexico",earthquake,,,,41,reviewed,us,us
2006-05-28T11:55:23.140Z,32.3461667,-115.2188333,6.006,4.49,ml,16,267,0.4388,0.46,ci,ci10185465,2020-05-02T01:35:44.142Z,"3km WSW of Delta, B.C., MX",earthquake,3.09,31.61,0.097,332,reviewed,ci,ci
2006-05-28T07:40:17.160Z,32.2433333,-115.1353333,6.006,4.25,ml,17,281,0.5105,0.96,ci,ci10185397,2020-05-02T01:35:22.557Z,"4km ENE of Alberto Oviedo Mota, B.C., MX",earthquake,5.24,31.61,0.11,184,reviewed,ci,ci
2006-05-27T10:21:34.720Z,32.2783333,-115.2048333,9.976,4.3,ml,20,267,0.5755,0.39,ci,ci10185301,2016-03-09T03:38:12.153Z,"6km NNW of Alberto Oviedo Mota, B.C., MX",earthquake,1.67,31.61,0.144,343,reviewed,ci,ci
2006-05-24T04:20:26.010Z,32.3066667,-115.2278333,6.006,5.37,mw,21,263,0.4775,0.36,ci,ci12245763,2020-05-21T00:49:53.104Z,"6km SSW of Delta, B.C., MX",earthquake,1.86,31.61,0.221,0,reviewed,ci,ci
2006-05-12T10:38:35.860Z,38.8433333,-122.8536667,2.044,4.15,ml,22,54,0.07297,0.04,nc,nc30230549,2017-03-17T19:43:50.864Z,"11 km WNW of Cobb, California",earthquake,0.18,1.3,,0,reviewed,nc,nc
2006-05-12T10:37:29.330Z,38.8171667,-122.8138333,3.618,4.71,mw,47,32,0.01802,0.11,nc,nc21516950,2020-05-06T08:15:03.181Z,"7 km W of Cobb, California",earthquake,0.17,0.47,,7,reviewed,nc,nc
2006-05-05T06:36:19.124Z,38.2284,-118.7567,14,4.3,ml,27,92.77,0.199,0.1408,nn,nn00180665,2018-04-24T20:31:02.530Z,"34 km SSW of Hawthorne, Nevada",earthquake,,1.2,,,reviewed,nn,nn
2006-05-01T21:04:42.600Z,30.199,-114.332,10,5.1,mwc,61,165.7,,1.17,us,usp000eg09,2016-11-10T01:21:35.698Z,"103 km SSE of San Felipe, Mexico",earthquake,,,,,reviewed,us,hrv
2006-05-01T20:53:20.960Z,29.809,-114.588,10,4.9,mwc,40,182,,1.41,us,usp000eg08,2016-11-10T01:21:35.204Z,"113 km ESE of El Rosario de Arriba, Mexico",earthquake,,,,,reviewed,us,hrv
2006-04-23T07:51:31.520Z,28.851,-112.697,10,4,ml,16,171.7,,1.22,us,usp000efay,2014-11-07T01:28:54.105Z,"73 km W of Bahía de Kino, Mexico",earthquake,,,,,reviewed,us,us
2006-04-07T01:06:54.940Z,35.7251667,-121.0933333,6.761,4.2,ml,66,48,0.04955,0.09,nc,nc21511951,2020-05-06T08:11:28.767Z,"11 km WSW of Oak Shores, California",earthquake,0.14,0.42,,17,reviewed,nc,nc
2006-04-01T12:25:59.780Z,36.5195,-121.0935,1.434,4.34,ml,86,37,0.01712,0.07,nc,nc21511291,2020-05-06T08:11:06.960Z,"23 km ENE of Soledad, California",earthquake,0.09,0.2,,21,reviewed,nc,nc
2006-03-29T01:36:23.010Z,35.6218333,-117.5875,7.927,4.11,ml,42,46,0.0804,0.16,ci,ci14219360,2020-05-02T01:34:33.898Z,"8km E of Ridgecrest, CA",earthquake,0.23,1.27,0.128,390,reviewed,ci,ci
2006-03-26T01:56:37.600Z,40.2778333,-124.449,22.253,4.6,mw,28,240,0.2153,0.13,nc,nc21510606,2020-05-06T08:10:18.795Z,"36 km SSW of Ferndale, California",earthquake,1.46,0.8,,5,reviewed,nc,nc
2006-03-22T17:24:32.430Z,48.828,-115.2,8.2,4.3,mwr,91,42.1,,,us,usp000ecqm,2015-03-24T01:44:35.964Z,"8 km SSW of Rexford, Montana",earthquake,,,,,reviewed,but,pgc
2006-02-16T17:47:59.650Z,37.9848333,-118.7735,8.174,4.1,mw,47,74,0.1793,0.1,nc,nc21506332,2021-07-12T22:25:52.747Z,"30 km E of Lee Vining, California",earthquake,0.25,1.36,,6,reviewed,nc,nc
2006-02-10T04:14:22.200Z,27.828,-90.21,5,5.3,ms,53,122.6,,,us,usp000e9v9,2015-03-24T01:52:59.909Z,"157 km S of Grand Isle, Louisiana",earthquake,,,,103,reviewed,spec,us
2006-02-05T03:25:52.000Z,44.69,-111.87,14,4.4,mwr,93,26.2,,,us,usp000e9gw,2015-03-24T00:46:39.973Z,"44 km NE of Spencer, Idaho",earthquake,,,,,reviewed,but,slm
2006-01-18T09:47:45.000Z,45.36,-112.51,8.7,4,mwr,52,29.8,,,us,usp000e8e3,2015-03-24T00:46:30.306Z,"18 km NNE of Dillon, Montana",earthquake,,,,,reviewed,but,slm
2006-01-08T12:23:05.580Z,28.234,-111.988,10,4,mb,13,246,,1.3,us,usp000e7uc,2014-11-07T01:28:04.938Z,"65 km S of Bahía de Kino, Mexico",earthquake,,,,1,reviewed,us,us
2006-01-07T07:55:20.640Z,28.371,-112.043,10,4,ml,10,237.7,,1.29,us,usp000e7s6,2014-11-07T01:28:04.573Z,"51 km SSW of Bahía de Kino, Mexico",earthquake,,,,,reviewed,us,us
2006-01-04T10:27:25.040Z,28.157,-112.125,10,4.4,mb,21,201.8,,1,us,usp000e7jw,2014-11-07T01:28:03.713Z,"75 km SSW of Bahía de Kino, Mexico",earthquake,,,,3,reviewed,us,us
2006-01-04T09:19:44.370Z,28.417,-112.593,10,4.1,mb,8,228.1,,1.48,us,usp000e7jt,2014-11-07T01:28:03.706Z,"78 km SW of Bahía de Kino, Mexico",earthquake,,,,1,reviewed,us,us
2006-01-04T09:17:54.800Z,28.003,-112.468,10,4.9,mb,77,131.1,,1.07,us,usp000e7js,2014-11-07T01:28:03.696Z,"76 km NNW of Santa Rosalía, Mexico",earthquake,,,,20,reviewed,us,us
2006-01-04T09:05:54.720Z,28.45,-112.467,10,4.1,mb,11,246,,1.05,us,usp000e7jr,2014-11-07T01:28:03.693Z,"65 km SW of Bahía de Kino, Mexico",earthquake,,,,1,reviewed,us,us
2006-01-04T08:32:32.400Z,28.164,-112.117,14,6.6,mwc,323,48.2,,1.25,us,usp000e7jp,2020-09-18T20:50:47.562Z,"75 km SSW of Bahía de Kino, Mexico",earthquake,,,,,reviewed,us,hrv
2006-01-04T08:30:39.610Z,28.001,-112.255,10,4.5,mb,51,131.1,,0.91,us,usp000e7jn,2014-11-07T01:28:03.627Z,"73 km N of Santa Rosalía, Mexico",earthquake,,,,16,reviewed,us,us
2006-01-04T03:45:06.260Z,27.953,-112.135,10,4.6,mb,46,196.9,,1.02,us,usp000e7ja,2014-11-07T01:28:03.579Z,"69 km N of Santa Rosalía, Mexico",earthquake,,,,16,reviewed,us,us
2006-01-04T01:17:09.780Z,27.621,-112.134,10,4.2,mb,11,260.8,,1.26,us,usp000e7j5,2014-11-07T01:28:03.556Z,"33 km NNE of Santa Rosalía, Mexico",earthquake,,,,1,reviewed,us,us
2006-01-04T01:05:08.770Z,27.959,-112.143,10,5.2,mwc,131,112.8,,0.96,us,usp000e7j4,2016-11-10T01:16:30.014Z,"69 km N of Santa Rosalía, Mexico",earthquake,,,,,reviewed,us,hrv
2006-01-03T21:58:23.780Z,28.327,-112.095,10,4.3,mb,11,245.4,,1.08,us,usp000e7hu,2014-11-07T01:28:03.494Z,"56 km SSW of Bahía de Kino, Mexico",earthquake,,,,1,reviewed,us,us
2005-12-19T20:27:40.370Z,32.528,-104.549,5,4.1,mwr,45,54.4,,0.85,us,usp000e6f9,2015-03-24T01:48:26.590Z,"30 km SSW of Atoka, New Mexico",earthquake,,,,,reviewed,us,slm
2005-12-03T07:49:34.590Z,34.329,-116.8331667,3.672,4.17,ml,138,18,,0.22,ci,ci14201764,2020-05-02T01:34:10.707Z,"8km N of Big Bear City, CA",earthquake,0.16,0.4,0.116,407,reviewed,ci,ci
2005-11-27T23:58:14.470Z,25.694,-109.817,10,4.4,mb,13,225.5,,1.27,us,usp000e51u,2014-11-07T01:27:44.596Z,"50 km W of Campo Pesquero el Colorado, Mexico",earthquake,,,,2,reviewed,us,us
2005-11-27T18:56:01.740Z,25.542,-109.636,10,4,mb,32,199.7,,0.81,us,usp000e518,2014-11-07T01:27:44.535Z,"40 km SW of Campo Pesquero el Colorado, Mexico",earthquake,,,,7,reviewed,us,us
2005-11-23T20:53:15.300Z,48.8538333,-122.138,-0.71,4,md,30,106,,0.42,uw,uw10684038,2016-09-01T18:41:33.380Z,"6 km ENE of Deming, Washington",earthquake,0.12,0.22,0.03,6,reviewed,uw,uw
2005-10-31T00:23:30.930Z,44.874,-113.399,5,4.5,mwc,48,61.5,,0.73,us,usp000e365,2015-03-24T00:45:43.157Z,"21 km N of Leadore, Idaho",earthquake,,,,,reviewed,us,hrv
2005-10-20T21:16:28.750Z,44.677,-80.482,11,4.2,mblg,118,18.4,,,us,usp000e2bp,2016-05-27T19:19:11.000Z,"12 km NE of Meaford, Canada",earthquake,,,,,reviewed,ott,ott
2005-10-19T08:51:26.010Z,32.4966667,-118.145,9.85,4.26,ml,6,242,0.589,0.48,ci,ci10148829,2020-06-27T05:55:52.400Z,"40km SSE of San Clemente Is. (SE tip), CA",earthquake,3.1,31.61,0.13,361,reviewed,ci,ci
2005-10-19T00:05:12.030Z,38.835,-122.881,2.009,4.14,mw,59,35,0.003604,0.08,nc,nc21490245,2020-05-06T08:07:16.140Z,"12 km ENE of Cloverdale, California",earthquake,0.13,0.23,,6,reviewed,nc,nc
2005-10-18T07:31:03.470Z,34.0121667,-116.7755,17.785,4.42,ml,93,18,0.179,0.26,ci,ci10148421,2020-06-27T05:55:02.456Z,"11km N of Cabazon, CA",earthquake,0.21,0.75,0.145,367,reviewed,ci,ci
2005-10-18T04:08:41.520Z,34.0141667,-116.7753333,15.676,4.1,ml,93,18,0.181,0.2,ci,ci10148369,2020-06-27T05:46:12.265Z,"11km N of Cabazon, CA",earthquake,0.2,0.85,0.12,387,reviewed,ci,ci
2005-10-16T21:11:35.010Z,32.4545,-118.1633333,9.778,4.99,ml,20,244,0.6157,0.38,ci,ci10147909,2020-06-27T05:37:10.324Z,"44km SSE of San Clemente Is. (SE tip), CA",earthquake,1.44,31.61,0.111,386,reviewed,ci,ci
2005-10-02T13:48:09.410Z,35.6476667,-121.0916667,4.516,4,mw,73,110,0.04685,0.07,nc,nc21487037,2020-05-06T08:05:10.749Z,"8 km E of San Simeon, California",earthquake,0.13,0.35,,4,reviewed,nc,nc
2005-09-22T20:30:52.410Z,35.0448333,-119.007,10.185,4.18,ml,60,31,,0.4,ci,ci14186628,2020-06-27T05:13:44.840Z,"13km NNW of Grapevine, CA",earthquake,0.42,1.04,0.131,10,reviewed,ci,ci
2005-09-22T20:24:48.620Z,35.0433333,-119.0143333,10.005,4.69,mw,107,18,,0.41,ci,ci14186612,2020-05-02T01:31:54.868Z,"14km NW of Grapevine, CA",earthquake,0.31,0.71,0.232,0,reviewed,ci,ci
2005-09-22T20:24:04.880Z,35.0338333,-119.0096667,10.145,4.47,ml,62,39,,0.42,ci,ci14186608,2020-06-27T05:12:50.088Z,"12km NW of Grapevine, CA",earthquake,0.42,1.14,0.433,310,reviewed,ci,ci
2005-09-16T15:09:44.424Z,39.0647,-119.6272,10.4,4.2,ml,34,46.26,0.033,0.15,nn,nn00190934,2018-04-24T20:54:12.780Z,"8 km ENE of Johnson Lane, Nevada",earthquake,,1.1,,,reviewed,nn,nn
2005-09-02T01:27:19.590Z,33.1533333,-115.6463333,1.207,5.08,mw,39,52,0.03525,0.33,ci,ci14179736,2021-02-18T19:24:46.862Z,"13km WNW of Calipatria, CA",earthquake,0.33,0.86,,6,reviewed,ci,ci
2005-09-02T01:27:18.610Z,33.1748333,-115.6311667,4.977,4.5,mh,60,32,0.01097,0.36,ci,ci12217067,2021-02-18T19:24:40.623Z,"12km WNW of Calipatria, CA",earthquake,0.49,0.78,,0,reviewed,ci,ci
2005-09-01T13:50:20.190Z,33.1783333,-115.6328333,0.004,4.48,ml,24,77,0.009847,0.62,ci,ci14179292,2020-06-27T04:49:08.342Z,"12km WNW of Calipatria, CA",earthquake,0.76,1.54,0.132,308,reviewed,ci,ci
2005-08-31T23:32:11.040Z,33.1896667,-115.603,4.267,4.57,ml,55,44,0.01613,0.4,ci,ci14178248,2020-06-27T04:48:10.189Z,"10km SW of Niland, CA",earthquake,0.5,0.75,0.142,170,reviewed,ci,ci
2005-08-31T23:27:32.190Z,33.1983333,-115.5891667,2.892,4.45,ml,62,51,0.03185,0.34,ci,ci14178236,2016-03-07T23:50:00.761Z,"8km SW of Niland, CA",earthquake,0.4,0.74,0.145,178,reviewed,ci,ci
2005-08-31T23:07:16.450Z,33.1758333,-115.618,4.622,4.2,ml,46,46,0.008225,0.25,ci,ci14178212,2020-05-02T01:29:59.773Z,"11km WNW of Calipatria, CA",earthquake,0.31,0.51,0.106,172,reviewed,ci,ci
2005-08-31T22:50:24.030Z,33.1721667,-115.6115,2.003,4.46,ml,44,60,0.01434,0.32,ci,ci14178188,2020-05-02T01:29:39.624Z,"10km WNW of Calipatria, CA",earthquake,0.43,0.75,0.131,60,reviewed,ci,ci
2005-08-31T22:47:45.530Z,33.1663333,-115.6351667,4.003,4.63,ml,45,67,0.0198,0.27,ci,ci14178184,2020-06-27T04:47:30.746Z,"12km WNW of Calipatria, CA",earthquake,0.27,31.61,0.131,153,reviewed,ci,ci
2005-08-25T02:27:44.280Z,40.4816667,-124.3086667,26.711,4.2,mw,13,122,0.02252,0.04,nc,nc21479484,2020-05-06T08:04:47.796Z,"11 km SSW of Ferndale, California",earthquake,0.81,0.92,,5,reviewed,nc,nc
2005-08-22T23:31:28.300Z,30.487,-114.442,5,4.2,md,7,225.2,,,us,usp000dxvg,2014-11-07T01:26:51.604Z,"70 km SSE of San Felipe, Mexico",earthquake,,,,,reviewed,ecx,ecx
2005-08-10T22:08:22.610Z,36.947,-104.833,5,5,mwc,177,21.4,,0.68,us,usp000dx3k,2020-04-16T17:29:20.668Z,"20 km S of Weston, Colorado",earthquake,,,,,reviewed,us,hrv
2005-08-10T22:08:16.960Z,36.952,-104.822,5,4.1,mb,115,27.8,,0.78,us,usp000dx3j,2015-03-24T00:44:59.772Z,"20 km SSW of Segundo, Colorado",earthquake,,,,25,reviewed,us,us
2005-08-08T23:55:12.920Z,25.244,-113.198,10,4.1,mb,51,212,,1.27,us,usp000dwzf,2014-11-07T01:26:47.420Z,"109 km W of Puerto Adolfo Lopez Mateos, Mexico",earthquake,,,,11,reviewed,us,us
2005-08-06T05:40:33.460Z,36.1391667,-118.045,-1.829,4.38,ml,49,70,0.2174,0.45,ci,ci14169456,2016-03-07T20:15:55.062Z,"14km NW of Coso Junction, CA",earthquake,0.5,1.26,0.117,196,reviewed,ci,ci
2005-07-27T15:51:45.850Z,45.38,-112.601,5,4,mwr,42,51.9,,0.73,us,usp000dw2d,2015-03-24T00:44:50.123Z,"18 km N of Dillon, Montana",earthquake,,,,,reviewed,us,slm
2005-07-26T04:08:37.160Z,45.365,-112.615,12.9,5.6,mwc,458,25.7,,0.74,us,usp000dvxx,2020-07-08T01:55:40.901Z,"16 km N of Dillon, Montana",earthquake,,,,,reviewed,us,hrv
2005-07-24T12:59:42.870Z,33.674,-119.761,5.832,4.11,ml,41,172,0.4688,0.37,ci,ci14165408,2016-03-08T00:49:56.838Z,"44km SE of Santa Rosa Is., CA",earthquake,2.27,31.61,0.232,124,reviewed,ci,ci
2005-07-09T08:55:11.040Z,24.669,-108.968,10,4.2,mb,82,204.4,,0.82,us,usp000duuf,2014-11-07T01:26:27.676Z,"92 km SSW of El Progreso, Mexico",earthquake,,,,36,reviewed,us,us
2005-06-28T14:41:55.750Z,24.821,-112.206,10,4.5,mb,18,209.2,,1.3,us,usp000du3b,2014-11-07T01:26:18.169Z,"Baja California Sur, Mexico",earthquake,,,,4,reviewed,us,us
2005-06-26T18:45:57.790Z,39.305,-120.0928333,-2.261,4.77,mw,25,82,0.04955,0.26,nc,nc21465580,2020-05-06T08:01:53.473Z,"8 km NNW of Tahoe Vista, California",earthquake,0.55,2.81,,6,reviewed,nc,nc
2005-06-24T02:22:46.660Z,25.254,-109.702,10,4.2,mb,71,195.9,,1.16,us,usp000dtsw,2014-11-07T01:26:17.059Z,"68 km SW of Campo Pesquero el Colorado, Mexico",earthquake,,,,30,reviewed,us,us
2005-06-16T20:53:26.020Z,34.058,-117.0113333,10.558,4.88,mw,149,18,,0.29,ci,ci14155260,2020-08-25T22:12:46.447Z,"4km NE of Yucaipa, CA",earthquake,0.21,0.46,,6,reviewed,ci,ci
